model,op_id,phase,layer,module,op_kind,batch_dims,M,N,K,deps,weight,weight_shape,provenance,notes
models--codellama--CodeLlama-13b-Instruct-hf,268,prefill,29,model.layers.29.mlp.gate_proj,linear,,B*S,13824,5120,267,model.layers.29.mlp.gate_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,269,prefill,29,model.layers.29.mlp.up_proj,linear,,B*S,13824,5120,267,model.layers.29.mlp.up_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,270,prefill,29,model.layers.29.mlp.down_proj,linear,,B*S,5120,13824,268;269,model.layers.29.mlp.down_proj.weight,"[5120,13824]",config+architecture,SiLU(gate)*up precedes this GEMM
models--codellama--CodeLlama-13b-Instruct-hf,271,prefill,30,model.layers.30.self_attn.q_proj,linear,,B*S,5120,5120,270,model.layers.30.self_attn.q_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,272,prefill,30,model.layers.30.self_attn.k_proj,linear,,B*S,5120,5120,270,model.layers.30.self_attn.k_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,273,prefill,30,model.layers.30.self_attn.v_proj,linear,,B*S,5120,5120,270,model.layers.30.self_attn.v_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,274,prefill,30,model.layers.30.self_attn.qk,batched_matmul,B*QH,S,S,128,271;272,,,config+architecture,"GQA QH=40, KVH=40"
models--codellama--CodeLlama-13b-Instruct-hf,275,prefill,30,model.layers.30.self_attn.pv,batched_matmul,B*QH,S,128,S,274;273,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--codellama--CodeLlama-13b-Instruct-hf,276,prefill,30,model.layers.30.self_attn.o_proj,linear,,B*S,5120,5120,275,model.layers.30.self_attn.o_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,277,prefill,30,model.layers.30.mlp.gate_proj,linear,,B*S,13824,5120,276,model.layers.30.mlp.gate_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,278,prefill,30,model.layers.30.mlp.up_proj,linear,,B*S,13824,5120,276,model.layers.30.mlp.up_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,279,prefill,30,model.layers.30.mlp.down_proj,linear,,B*S,5120,13824,277;278,model.layers.30.mlp.down_proj.weight,"[5120,13824]",config+architecture,SiLU(gate)*up precedes this GEMM
models--codellama--CodeLlama-13b-Instruct-hf,280,prefill,31,model.layers.31.self_attn.q_proj,linear,,B*S,5120,5120,279,model.layers.31.self_attn.q_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,281,prefill,31,model.layers.31.self_attn.k_proj,linear,,B*S,5120,5120,279,model.layers.31.self_attn.k_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,282,prefill,31,model.layers.31.self_attn.v_proj,linear,,B*S,5120,5120,279,model.layers.31.self_attn.v_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,283,prefill,31,model.layers.31.self_attn.qk,batched_matmul,B*QH,S,S,128,280;281,,,config+architecture,"GQA QH=40, KVH=40"
models--codellama--CodeLlama-13b-Instruct-hf,284,prefill,31,model.layers.31.self_attn.pv,batched_matmul,B*QH,S,128,S,283;282,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--codellama--CodeLlama-13b-Instruct-hf,285,prefill,31,model.layers.31.self_attn.o_proj,linear,,B*S,5120,5120,284,model.layers.31.self_attn.o_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,286,prefill,31,model.layers.31.mlp.gate_proj,linear,,B*S,13824,5120,285,model.layers.31.mlp.gate_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,287,prefill,31,model.layers.31.mlp.up_proj,linear,,B*S,13824,5120,285,model.layers.31.mlp.up_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,288,prefill,31,model.layers.31.mlp.down_proj,linear,,B*S,5120,13824,286;287,model.layers.31.mlp.down_proj.weight,"[5120,13824]",config+architecture,SiLU(gate)*up precedes this GEMM
models--codellama--CodeLlama-13b-Instruct-hf,289,prefill,32,model.layers.32.self_attn.q_proj,linear,,B*S,5120,5120,288,model.layers.32.self_attn.q_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,290,prefill,32,model.layers.32.self_attn.k_proj,linear,,B*S,5120,5120,288,model.layers.32.self_attn.k_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,291,prefill,32,model.layers.32.self_attn.v_proj,linear,,B*S,5120,5120,288,model.layers.32.self_attn.v_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,292,prefill,32,model.layers.32.self_attn.qk,batched_matmul,B*QH,S,S,128,289;290,,,config+architecture,"GQA QH=40, KVH=40"
models--codellama--CodeLlama-13b-Instruct-hf,293,prefill,32,model.layers.32.self_attn.pv,batched_matmul,B*QH,S,128,S,292;291,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--codellama--CodeLlama-13b-Instruct-hf,294,prefill,32,model.layers.32.self_attn.o_proj,linear,,B*S,5120,5120,293,model.layers.32.self_attn.o_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,295,prefill,32,model.layers.32.mlp.gate_proj,linear,,B*S,13824,5120,294,model.layers.32.mlp.gate_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,296,prefill,32,model.layers.32.mlp.up_proj,linear,,B*S,13824,5120,294,model.layers.32.mlp.up_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,297,prefill,32,model.layers.32.mlp.down_proj,linear,,B*S,5120,13824,295;296,model.layers.32.mlp.down_proj.weight,"[5120,13824]",config+architecture,SiLU(gate)*up precedes this GEMM
models--codellama--CodeLlama-13b-Instruct-hf,298,prefill,33,model.layers.33.self_attn.q_proj,linear,,B*S,5120,5120,297,model.layers.33.self_attn.q_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,299,prefill,33,model.layers.33.self_attn.k_proj,linear,,B*S,5120,5120,297,model.layers.33.self_attn.k_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,300,prefill,33,model.layers.33.self_attn.v_proj,linear,,B*S,5120,5120,297,model.layers.33.self_attn.v_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,301,prefill,33,model.layers.33.self_attn.qk,batched_matmul,B*QH,S,S,128,298;299,,,config+architecture,"GQA QH=40, KVH=40"
models--codellama--CodeLlama-13b-Instruct-hf,302,prefill,33,model.layers.33.self_attn.pv,batched_matmul,B*QH,S,128,S,301;300,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--codellama--CodeLlama-13b-Instruct-hf,303,prefill,33,model.layers.33.self_attn.o_proj,linear,,B*S,5120,5120,302,model.layers.33.self_attn.o_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,304,prefill,33,model.layers.33.mlp.gate_proj,linear,,B*S,13824,5120,303,model.layers.33.mlp.gate_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,305,prefill,33,model.layers.33.mlp.up_proj,linear,,B*S,13824,5120,303,model.layers.33.mlp.up_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,306,prefill,33,model.layers.33.mlp.down_proj,linear,,B*S,5120,13824,304;305,model.layers.33.mlp.down_proj.weight,"[5120,13824]",config+architecture,SiLU(gate)*up precedes this GEMM
models--codellama--CodeLlama-13b-Instruct-hf,307,prefill,34,model.layers.34.self_attn.q_proj,linear,,B*S,5120,5120,306,model.layers.34.self_attn.q_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,308,prefill,34,model.layers.34.self_attn.k_proj,linear,,B*S,5120,5120,306,model.layers.34.self_attn.k_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,309,prefill,34,model.layers.34.self_attn.v_proj,linear,,B*S,5120,5120,306,model.layers.34.self_attn.v_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,310,prefill,34,model.layers.34.self_attn.qk,batched_matmul,B*QH,S,S,128,307;308,,,config+architecture,"GQA QH=40, KVH=40"
models--codellama--CodeLlama-13b-Instruct-hf,311,prefill,34,model.layers.34.self_attn.pv,batched_matmul,B*QH,S,128,S,310;309,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--codellama--CodeLlama-13b-Instruct-hf,312,prefill,34,model.layers.34.self_attn.o_proj,linear,,B*S,5120,5120,311,model.layers.34.self_attn.o_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,313,prefill,34,model.layers.34.mlp.gate_proj,linear,,B*S,13824,5120,312,model.layers.34.mlp.gate_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,314,prefill,34,model.layers.34.mlp.up_proj,linear,,B*S,13824,5120,312,model.layers.34.mlp.up_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,315,prefill,34,model.layers.34.mlp.down_proj,linear,,B*S,5120,13824,313;314,model.layers.34.mlp.down_proj.weight,"[5120,13824]",config+architecture,SiLU(gate)*up precedes this GEMM
models--codellama--CodeLlama-13b-Instruct-hf,316,prefill,35,model.layers.35.self_attn.q_proj,linear,,B*S,5120,5120,315,model.layers.35.self_attn.q_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,317,prefill,35,model.layers.35.self_attn.k_proj,linear,,B*S,5120,5120,315,model.layers.35.self_attn.k_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,318,prefill,35,model.layers.35.self_attn.v_proj,linear,,B*S,5120,5120,315,model.layers.35.self_attn.v_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,319,prefill,35,model.layers.35.self_attn.qk,batched_matmul,B*QH,S,S,128,316;317,,,config+architecture,"GQA QH=40, KVH=40"
models--codellama--CodeLlama-13b-Instruct-hf,320,prefill,35,model.layers.35.self_attn.pv,batched_matmul,B*QH,S,128,S,319;318,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--codellama--CodeLlama-13b-Instruct-hf,321,prefill,35,model.layers.35.self_attn.o_proj,linear,,B*S,5120,5120,320,model.layers.35.self_attn.o_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,322,prefill,35,model.layers.35.mlp.gate_proj,linear,,B*S,13824,5120,321,model.layers.35.mlp.gate_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,323,prefill,35,model.layers.35.mlp.up_proj,linear,,B*S,13824,5120,321,model.layers.35.mlp.up_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,324,prefill,35,model.layers.35.mlp.down_proj,linear,,B*S,5120,13824,322;323,model.layers.35.mlp.down_proj.weight,"[5120,13824]",config+architecture,SiLU(gate)*up precedes this GEMM
models--codellama--CodeLlama-13b-Instruct-hf,325,prefill,36,model.layers.36.self_attn.q_proj,linear,,B*S,5120,5120,324,model.layers.36.self_attn.q_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,326,prefill,36,model.layers.36.self_attn.k_proj,linear,,B*S,5120,5120,324,model.layers.36.self_attn.k_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,327,prefill,36,model.layers.36.self_attn.v_proj,linear,,B*S,5120,5120,324,model.layers.36.self_attn.v_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,328,prefill,36,model.layers.36.self_attn.qk,batched_matmul,B*QH,S,S,128,325;326,,,config+architecture,"GQA QH=40, KVH=40"
models--codellama--CodeLlama-13b-Instruct-hf,329,prefill,36,model.layers.36.self_attn.pv,batched_matmul,B*QH,S,128,S,328;327,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--codellama--CodeLlama-13b-Instruct-hf,330,prefill,36,model.layers.36.self_attn.o_proj,linear,,B*S,5120,5120,329,model.layers.36.self_attn.o_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,331,prefill,36,model.layers.36.mlp.gate_proj,linear,,B*S,13824,5120,330,model.layers.36.mlp.gate_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,332,prefill,36,model.layers.36.mlp.up_proj,linear,,B*S,13824,5120,330,model.layers.36.mlp.up_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,333,prefill,36,model.layers.36.mlp.down_proj,linear,,B*S,5120,13824,331;332,model.layers.36.mlp.down_proj.weight,"[5120,13824]",config+architecture,SiLU(gate)*up precedes this GEMM
models--codellama--CodeLlama-13b-Instruct-hf,334,prefill,37,model.layers.37.self_attn.q_proj,linear,,B*S,5120,5120,333,model.layers.37.self_attn.q_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,335,prefill,37,model.layers.37.self_attn.k_proj,linear,,B*S,5120,5120,333,model.layers.37.self_attn.k_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,336,prefill,37,model.layers.37.self_attn.v_proj,linear,,B*S,5120,5120,333,model.layers.37.self_attn.v_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,337,prefill,37,model.layers.37.self_attn.qk,batched_matmul,B*QH,S,S,128,334;335,,,config+architecture,"GQA QH=40, KVH=40"
models--codellama--CodeLlama-13b-Instruct-hf,338,prefill,37,model.layers.37.self_attn.pv,batched_matmul,B*QH,S,128,S,337;336,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--codellama--CodeLlama-13b-Instruct-hf,339,prefill,37,model.layers.37.self_attn.o_proj,linear,,B*S,5120,5120,338,model.layers.37.self_attn.o_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,340,prefill,37,model.layers.37.mlp.gate_proj,linear,,B*S,13824,5120,339,model.layers.37.mlp.gate_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,341,prefill,37,model.layers.37.mlp.up_proj,linear,,B*S,13824,5120,339,model.layers.37.mlp.up_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,342,prefill,37,model.layers.37.mlp.down_proj,linear,,B*S,5120,13824,340;341,model.layers.37.mlp.down_proj.weight,"[5120,13824]",config+architecture,SiLU(gate)*up precedes this GEMM
models--codellama--CodeLlama-13b-Instruct-hf,343,prefill,38,model.layers.38.self_attn.q_proj,linear,,B*S,5120,5120,342,model.layers.38.self_attn.q_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,344,prefill,38,model.layers.38.self_attn.k_proj,linear,,B*S,5120,5120,342,model.layers.38.self_attn.k_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,345,prefill,38,model.layers.38.self_attn.v_proj,linear,,B*S,5120,5120,342,model.layers.38.self_attn.v_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,346,prefill,38,model.layers.38.self_attn.qk,batched_matmul,B*QH,S,S,128,343;344,,,config+architecture,"GQA QH=40, KVH=40"
models--codellama--CodeLlama-13b-Instruct-hf,347,prefill,38,model.layers.38.self_attn.pv,batched_matmul,B*QH,S,128,S,346;345,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--codellama--CodeLlama-13b-Instruct-hf,348,prefill,38,model.layers.38.self_attn.o_proj,linear,,B*S,5120,5120,347,model.layers.38.self_attn.o_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,349,prefill,38,model.layers.38.mlp.gate_proj,linear,,B*S,13824,5120,348,model.layers.38.mlp.gate_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,350,prefill,38,model.layers.38.mlp.up_proj,linear,,B*S,13824,5120,348,model.layers.38.mlp.up_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,351,prefill,38,model.layers.38.mlp.down_proj,linear,,B*S,5120,13824,349;350,model.layers.38.mlp.down_proj.weight,"[5120,13824]",config+architecture,SiLU(gate)*up precedes this GEMM
models--codellama--CodeLlama-13b-Instruct-hf,352,prefill,39,model.layers.39.self_attn.q_proj,linear,,B*S,5120,5120,351,model.layers.39.self_attn.q_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,353,prefill,39,model.layers.39.self_attn.k_proj,linear,,B*S,5120,5120,351,model.layers.39.self_attn.k_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,354,prefill,39,model.layers.39.self_attn.v_proj,linear,,B*S,5120,5120,351,model.layers.39.self_attn.v_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,355,prefill,39,model.layers.39.self_attn.qk,batched_matmul,B*QH,S,S,128,352;353,,,config+architecture,"GQA QH=40, KVH=40"
models--codellama--CodeLlama-13b-Instruct-hf,356,prefill,39,model.layers.39.self_attn.pv,batched_matmul,B*QH,S,128,S,355;354,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--codellama--CodeLlama-13b-Instruct-hf,357,prefill,39,model.layers.39.self_attn.o_proj,linear,,B*S,5120,5120,356,model.layers.39.self_attn.o_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,358,prefill,39,model.layers.39.mlp.gate_proj,linear,,B*S,13824,5120,357,model.layers.39.mlp.gate_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,359,prefill,39,model.layers.39.mlp.up_proj,linear,,B*S,13824,5120,357,model.layers.39.mlp.up_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,360,prefill,39,model.layers.39.mlp.down_proj,linear,,B*S,5120,13824,358;359,model.layers.39.mlp.down_proj.weight,"[5120,13824]",config+architecture,SiLU(gate)*up precedes this GEMM
models--codellama--CodeLlama-13b-Instruct-hf,361,prefill,output,lm_head,linear,,B*S,32016,5120,360,lm_head.weight or tied embed_tokens.weight,"[32016,5120]",config+architecture,prefill shape follows full Hugging Face forward; serving runtimes may compute only selected logits
