model,op_id,phase,layer,module,op_kind,batch_dims,M,N,K,deps,weight,weight_shape,provenance,notes
models--codellama--CodeLlama-13b-Instruct-hf,423,decode_step,6,model.layers.6.mlp.up_proj,linear,,B,13824,5120,421,model.layers.6.mlp.up_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,424,decode_step,6,model.layers.6.mlp.down_proj,linear,,B,5120,13824,422;423,model.layers.6.mlp.down_proj.weight,"[5120,13824]",config+architecture,SiLU(gate)*up precedes this GEMM
models--codellama--CodeLlama-13b-Instruct-hf,425,decode_step,7,model.layers.7.self_attn.q_proj,linear,,B,5120,5120,424,model.layers.7.self_attn.q_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,426,decode_step,7,model.layers.7.self_attn.k_proj,linear,,B,5120,5120,424,model.layers.7.self_attn.k_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,427,decode_step,7,model.layers.7.self_attn.v_proj,linear,,B,5120,5120,424,model.layers.7.self_attn.v_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,428,decode_step,7,model.layers.7.self_attn.qk,batched_matmul,B*QH,1,KV,128,425;426,,,config+architecture,"GQA QH=40, KVH=40"
models--codellama--CodeLlama-13b-Instruct-hf,429,decode_step,7,model.layers.7.self_attn.pv,batched_matmul,B*QH,1,128,KV,428;427,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--codellama--CodeLlama-13b-Instruct-hf,430,decode_step,7,model.layers.7.self_attn.o_proj,linear,,B,5120,5120,429,model.layers.7.self_attn.o_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,431,decode_step,7,model.layers.7.mlp.gate_proj,linear,,B,13824,5120,430,model.layers.7.mlp.gate_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,432,decode_step,7,model.layers.7.mlp.up_proj,linear,,B,13824,5120,430,model.layers.7.mlp.up_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,433,decode_step,7,model.layers.7.mlp.down_proj,linear,,B,5120,13824,431;432,model.layers.7.mlp.down_proj.weight,"[5120,13824]",config+architecture,SiLU(gate)*up precedes this GEMM
models--codellama--CodeLlama-13b-Instruct-hf,434,decode_step,8,model.layers.8.self_attn.q_proj,linear,,B,5120,5120,433,model.layers.8.self_attn.q_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,435,decode_step,8,model.layers.8.self_attn.k_proj,linear,,B,5120,5120,433,model.layers.8.self_attn.k_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,436,decode_step,8,model.layers.8.self_attn.v_proj,linear,,B,5120,5120,433,model.layers.8.self_attn.v_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,437,decode_step,8,model.layers.8.self_attn.qk,batched_matmul,B*QH,1,KV,128,434;435,,,config+architecture,"GQA QH=40, KVH=40"
models--codellama--CodeLlama-13b-Instruct-hf,438,decode_step,8,model.layers.8.self_attn.pv,batched_matmul,B*QH,1,128,KV,437;436,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--codellama--CodeLlama-13b-Instruct-hf,439,decode_step,8,model.layers.8.self_attn.o_proj,linear,,B,5120,5120,438,model.layers.8.self_attn.o_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,440,decode_step,8,model.layers.8.mlp.gate_proj,linear,,B,13824,5120,439,model.layers.8.mlp.gate_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,441,decode_step,8,model.layers.8.mlp.up_proj,linear,,B,13824,5120,439,model.layers.8.mlp.up_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,442,decode_step,8,model.layers.8.mlp.down_proj,linear,,B,5120,13824,440;441,model.layers.8.mlp.down_proj.weight,"[5120,13824]",config+architecture,SiLU(gate)*up precedes this GEMM
models--codellama--CodeLlama-13b-Instruct-hf,443,decode_step,9,model.layers.9.self_attn.q_proj,linear,,B,5120,5120,442,model.layers.9.self_attn.q_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,444,decode_step,9,model.layers.9.self_attn.k_proj,linear,,B,5120,5120,442,model.layers.9.self_attn.k_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,445,decode_step,9,model.layers.9.self_attn.v_proj,linear,,B,5120,5120,442,model.layers.9.self_attn.v_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,446,decode_step,9,model.layers.9.self_attn.qk,batched_matmul,B*QH,1,KV,128,443;444,,,config+architecture,"GQA QH=40, KVH=40"
models--codellama--CodeLlama-13b-Instruct-hf,447,decode_step,9,model.layers.9.self_attn.pv,batched_matmul,B*QH,1,128,KV,446;445,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--codellama--CodeLlama-13b-Instruct-hf,448,decode_step,9,model.layers.9.self_attn.o_proj,linear,,B,5120,5120,447,model.layers.9.self_attn.o_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,449,decode_step,9,model.layers.9.mlp.gate_proj,linear,,B,13824,5120,448,model.layers.9.mlp.gate_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,450,decode_step,9,model.layers.9.mlp.up_proj,linear,,B,13824,5120,448,model.layers.9.mlp.up_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,451,decode_step,9,model.layers.9.mlp.down_proj,linear,,B,5120,13824,449;450,model.layers.9.mlp.down_proj.weight,"[5120,13824]",config+architecture,SiLU(gate)*up precedes this GEMM
models--codellama--CodeLlama-13b-Instruct-hf,452,decode_step,10,model.layers.10.self_attn.q_proj,linear,,B,5120,5120,451,model.layers.10.self_attn.q_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,453,decode_step,10,model.layers.10.self_attn.k_proj,linear,,B,5120,5120,451,model.layers.10.self_attn.k_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,454,decode_step,10,model.layers.10.self_attn.v_proj,linear,,B,5120,5120,451,model.layers.10.self_attn.v_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,455,decode_step,10,model.layers.10.self_attn.qk,batched_matmul,B*QH,1,KV,128,452;453,,,config+architecture,"GQA QH=40, KVH=40"
models--codellama--CodeLlama-13b-Instruct-hf,456,decode_step,10,model.layers.10.self_attn.pv,batched_matmul,B*QH,1,128,KV,455;454,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--codellama--CodeLlama-13b-Instruct-hf,457,decode_step,10,model.layers.10.self_attn.o_proj,linear,,B,5120,5120,456,model.layers.10.self_attn.o_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,458,decode_step,10,model.layers.10.mlp.gate_proj,linear,,B,13824,5120,457,model.layers.10.mlp.gate_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,459,decode_step,10,model.layers.10.mlp.up_proj,linear,,B,13824,5120,457,model.layers.10.mlp.up_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,460,decode_step,10,model.layers.10.mlp.down_proj,linear,,B,5120,13824,458;459,model.layers.10.mlp.down_proj.weight,"[5120,13824]",config+architecture,SiLU(gate)*up precedes this GEMM
models--codellama--CodeLlama-13b-Instruct-hf,461,decode_step,11,model.layers.11.self_attn.q_proj,linear,,B,5120,5120,460,model.layers.11.self_attn.q_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,462,decode_step,11,model.layers.11.self_attn.k_proj,linear,,B,5120,5120,460,model.layers.11.self_attn.k_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,463,decode_step,11,model.layers.11.self_attn.v_proj,linear,,B,5120,5120,460,model.layers.11.self_attn.v_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,464,decode_step,11,model.layers.11.self_attn.qk,batched_matmul,B*QH,1,KV,128,461;462,,,config+architecture,"GQA QH=40, KVH=40"
models--codellama--CodeLlama-13b-Instruct-hf,465,decode_step,11,model.layers.11.self_attn.pv,batched_matmul,B*QH,1,128,KV,464;463,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--codellama--CodeLlama-13b-Instruct-hf,466,decode_step,11,model.layers.11.self_attn.o_proj,linear,,B,5120,5120,465,model.layers.11.self_attn.o_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,467,decode_step,11,model.layers.11.mlp.gate_proj,linear,,B,13824,5120,466,model.layers.11.mlp.gate_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,468,decode_step,11,model.layers.11.mlp.up_proj,linear,,B,13824,5120,466,model.layers.11.mlp.up_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,469,decode_step,11,model.layers.11.mlp.down_proj,linear,,B,5120,13824,467;468,model.layers.11.mlp.down_proj.weight,"[5120,13824]",config+architecture,SiLU(gate)*up precedes this GEMM
models--codellama--CodeLlama-13b-Instruct-hf,470,decode_step,12,model.layers.12.self_attn.q_proj,linear,,B,5120,5120,469,model.layers.12.self_attn.q_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,471,decode_step,12,model.layers.12.self_attn.k_proj,linear,,B,5120,5120,469,model.layers.12.self_attn.k_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,472,decode_step,12,model.layers.12.self_attn.v_proj,linear,,B,5120,5120,469,model.layers.12.self_attn.v_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,473,decode_step,12,model.layers.12.self_attn.qk,batched_matmul,B*QH,1,KV,128,470;471,,,config+architecture,"GQA QH=40, KVH=40"
models--codellama--CodeLlama-13b-Instruct-hf,474,decode_step,12,model.layers.12.self_attn.pv,batched_matmul,B*QH,1,128,KV,473;472,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--codellama--CodeLlama-13b-Instruct-hf,475,decode_step,12,model.layers.12.self_attn.o_proj,linear,,B,5120,5120,474,model.layers.12.self_attn.o_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,476,decode_step,12,model.layers.12.mlp.gate_proj,linear,,B,13824,5120,475,model.layers.12.mlp.gate_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,477,decode_step,12,model.layers.12.mlp.up_proj,linear,,B,13824,5120,475,model.layers.12.mlp.up_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,478,decode_step,12,model.layers.12.mlp.down_proj,linear,,B,5120,13824,476;477,model.layers.12.mlp.down_proj.weight,"[5120,13824]",config+architecture,SiLU(gate)*up precedes this GEMM
models--codellama--CodeLlama-13b-Instruct-hf,479,decode_step,13,model.layers.13.self_attn.q_proj,linear,,B,5120,5120,478,model.layers.13.self_attn.q_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,480,decode_step,13,model.layers.13.self_attn.k_proj,linear,,B,5120,5120,478,model.layers.13.self_attn.k_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,481,decode_step,13,model.layers.13.self_attn.v_proj,linear,,B,5120,5120,478,model.layers.13.self_attn.v_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,482,decode_step,13,model.layers.13.self_attn.qk,batched_matmul,B*QH,1,KV,128,479;480,,,config+architecture,"GQA QH=40, KVH=40"
models--codellama--CodeLlama-13b-Instruct-hf,483,decode_step,13,model.layers.13.self_attn.pv,batched_matmul,B*QH,1,128,KV,482;481,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--codellama--CodeLlama-13b-Instruct-hf,484,decode_step,13,model.layers.13.self_attn.o_proj,linear,,B,5120,5120,483,model.layers.13.self_attn.o_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,485,decode_step,13,model.layers.13.mlp.gate_proj,linear,,B,13824,5120,484,model.layers.13.mlp.gate_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,486,decode_step,13,model.layers.13.mlp.up_proj,linear,,B,13824,5120,484,model.layers.13.mlp.up_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,487,decode_step,13,model.layers.13.mlp.down_proj,linear,,B,5120,13824,485;486,model.layers.13.mlp.down_proj.weight,"[5120,13824]",config+architecture,SiLU(gate)*up precedes this GEMM
models--codellama--CodeLlama-13b-Instruct-hf,488,decode_step,14,model.layers.14.self_attn.q_proj,linear,,B,5120,5120,487,model.layers.14.self_attn.q_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,489,decode_step,14,model.layers.14.self_attn.k_proj,linear,,B,5120,5120,487,model.layers.14.self_attn.k_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,490,decode_step,14,model.layers.14.self_attn.v_proj,linear,,B,5120,5120,487,model.layers.14.self_attn.v_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,491,decode_step,14,model.layers.14.self_attn.qk,batched_matmul,B*QH,1,KV,128,488;489,,,config+architecture,"GQA QH=40, KVH=40"
models--codellama--CodeLlama-13b-Instruct-hf,492,decode_step,14,model.layers.14.self_attn.pv,batched_matmul,B*QH,1,128,KV,491;490,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--codellama--CodeLlama-13b-Instruct-hf,493,decode_step,14,model.layers.14.self_attn.o_proj,linear,,B,5120,5120,492,model.layers.14.self_attn.o_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,494,decode_step,14,model.layers.14.mlp.gate_proj,linear,,B,13824,5120,493,model.layers.14.mlp.gate_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,495,decode_step,14,model.layers.14.mlp.up_proj,linear,,B,13824,5120,493,model.layers.14.mlp.up_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,496,decode_step,14,model.layers.14.mlp.down_proj,linear,,B,5120,13824,494;495,model.layers.14.mlp.down_proj.weight,"[5120,13824]",config+architecture,SiLU(gate)*up precedes this GEMM
models--codellama--CodeLlama-13b-Instruct-hf,497,decode_step,15,model.layers.15.self_attn.q_proj,linear,,B,5120,5120,496,model.layers.15.self_attn.q_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,498,decode_step,15,model.layers.15.self_attn.k_proj,linear,,B,5120,5120,496,model.layers.15.self_attn.k_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,499,decode_step,15,model.layers.15.self_attn.v_proj,linear,,B,5120,5120,496,model.layers.15.self_attn.v_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,500,decode_step,15,model.layers.15.self_attn.qk,batched_matmul,B*QH,1,KV,128,497;498,,,config+architecture,"GQA QH=40, KVH=40"
models--codellama--CodeLlama-13b-Instruct-hf,501,decode_step,15,model.layers.15.self_attn.pv,batched_matmul,B*QH,1,128,KV,500;499,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--codellama--CodeLlama-13b-Instruct-hf,502,decode_step,15,model.layers.15.self_attn.o_proj,linear,,B,5120,5120,501,model.layers.15.self_attn.o_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,503,decode_step,15,model.layers.15.mlp.gate_proj,linear,,B,13824,5120,502,model.layers.15.mlp.gate_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,504,decode_step,15,model.layers.15.mlp.up_proj,linear,,B,13824,5120,502,model.layers.15.mlp.up_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,505,decode_step,15,model.layers.15.mlp.down_proj,linear,,B,5120,13824,503;504,model.layers.15.mlp.down_proj.weight,"[5120,13824]",config+architecture,SiLU(gate)*up precedes this GEMM
models--codellama--CodeLlama-13b-Instruct-hf,506,decode_step,16,model.layers.16.self_attn.q_proj,linear,,B,5120,5120,505,model.layers.16.self_attn.q_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,507,decode_step,16,model.layers.16.self_attn.k_proj,linear,,B,5120,5120,505,model.layers.16.self_attn.k_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,508,decode_step,16,model.layers.16.self_attn.v_proj,linear,,B,5120,5120,505,model.layers.16.self_attn.v_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,509,decode_step,16,model.layers.16.self_attn.qk,batched_matmul,B*QH,1,KV,128,506;507,,,config+architecture,"GQA QH=40, KVH=40"
models--codellama--CodeLlama-13b-Instruct-hf,510,decode_step,16,model.layers.16.self_attn.pv,batched_matmul,B*QH,1,128,KV,509;508,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--codellama--CodeLlama-13b-Instruct-hf,511,decode_step,16,model.layers.16.self_attn.o_proj,linear,,B,5120,5120,510,model.layers.16.self_attn.o_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,512,decode_step,16,model.layers.16.mlp.gate_proj,linear,,B,13824,5120,511,model.layers.16.mlp.gate_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,513,decode_step,16,model.layers.16.mlp.up_proj,linear,,B,13824,5120,511,model.layers.16.mlp.up_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,514,decode_step,16,model.layers.16.mlp.down_proj,linear,,B,5120,13824,512;513,model.layers.16.mlp.down_proj.weight,"[5120,13824]",config+architecture,SiLU(gate)*up precedes this GEMM
models--codellama--CodeLlama-13b-Instruct-hf,515,decode_step,17,model.layers.17.self_attn.q_proj,linear,,B,5120,5120,514,model.layers.17.self_attn.q_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,516,decode_step,17,model.layers.17.self_attn.k_proj,linear,,B,5120,5120,514,model.layers.17.self_attn.k_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,517,decode_step,17,model.layers.17.self_attn.v_proj,linear,,B,5120,5120,514,model.layers.17.self_attn.v_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,518,decode_step,17,model.layers.17.self_attn.qk,batched_matmul,B*QH,1,KV,128,515;516,,,config+architecture,"GQA QH=40, KVH=40"
models--codellama--CodeLlama-13b-Instruct-hf,519,decode_step,17,model.layers.17.self_attn.pv,batched_matmul,B*QH,1,128,KV,518;517,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--codellama--CodeLlama-13b-Instruct-hf,520,decode_step,17,model.layers.17.self_attn.o_proj,linear,,B,5120,5120,519,model.layers.17.self_attn.o_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,521,decode_step,17,model.layers.17.mlp.gate_proj,linear,,B,13824,5120,520,model.layers.17.mlp.gate_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,522,decode_step,17,model.layers.17.mlp.up_proj,linear,,B,13824,5120,520,model.layers.17.mlp.up_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,523,decode_step,17,model.layers.17.mlp.down_proj,linear,,B,5120,13824,521;522,model.layers.17.mlp.down_proj.weight,"[5120,13824]",config+architecture,SiLU(gate)*up precedes this GEMM
models--codellama--CodeLlama-13b-Instruct-hf,524,decode_step,18,model.layers.18.self_attn.q_proj,linear,,B,5120,5120,523,model.layers.18.self_attn.q_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,525,decode_step,18,model.layers.18.self_attn.k_proj,linear,,B,5120,5120,523,model.layers.18.self_attn.k_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,526,decode_step,18,model.layers.18.self_attn.v_proj,linear,,B,5120,5120,523,model.layers.18.self_attn.v_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,527,decode_step,18,model.layers.18.self_attn.qk,batched_matmul,B*QH,1,KV,128,524;525,,,config+architecture,"GQA QH=40, KVH=40"
models--codellama--CodeLlama-13b-Instruct-hf,528,decode_step,18,model.layers.18.self_attn.pv,batched_matmul,B*QH,1,128,KV,527;526,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--codellama--CodeLlama-13b-Instruct-hf,529,decode_step,18,model.layers.18.self_attn.o_proj,linear,,B,5120,5120,528,model.layers.18.self_attn.o_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,530,decode_step,18,model.layers.18.mlp.gate_proj,linear,,B,13824,5120,529,model.layers.18.mlp.gate_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,531,decode_step,18,model.layers.18.mlp.up_proj,linear,,B,13824,5120,529,model.layers.18.mlp.up_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,532,decode_step,18,model.layers.18.mlp.down_proj,linear,,B,5120,13824,530;531,model.layers.18.mlp.down_proj.weight,"[5120,13824]",config+architecture,SiLU(gate)*up precedes this GEMM
models--codellama--CodeLlama-13b-Instruct-hf,533,decode_step,19,model.layers.19.self_attn.q_proj,linear,,B,5120,5120,532,model.layers.19.self_attn.q_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,534,decode_step,19,model.layers.19.self_attn.k_proj,linear,,B,5120,5120,532,model.layers.19.self_attn.k_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,535,decode_step,19,model.layers.19.self_attn.v_proj,linear,,B,5120,5120,532,model.layers.19.self_attn.v_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,536,decode_step,19,model.layers.19.self_attn.qk,batched_matmul,B*QH,1,KV,128,533;534,,,config+architecture,"GQA QH=40, KVH=40"
models--codellama--CodeLlama-13b-Instruct-hf,537,decode_step,19,model.layers.19.self_attn.pv,batched_matmul,B*QH,1,128,KV,536;535,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--codellama--CodeLlama-13b-Instruct-hf,538,decode_step,19,model.layers.19.self_attn.o_proj,linear,,B,5120,5120,537,model.layers.19.self_attn.o_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,539,decode_step,19,model.layers.19.mlp.gate_proj,linear,,B,13824,5120,538,model.layers.19.mlp.gate_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,540,decode_step,19,model.layers.19.mlp.up_proj,linear,,B,13824,5120,538,model.layers.19.mlp.up_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,541,decode_step,19,model.layers.19.mlp.down_proj,linear,,B,5120,13824,539;540,model.layers.19.mlp.down_proj.weight,"[5120,13824]",config+architecture,SiLU(gate)*up precedes this GEMM
models--codellama--CodeLlama-13b-Instruct-hf,542,decode_step,20,model.layers.20.self_attn.q_proj,linear,,B,5120,5120,541,model.layers.20.self_attn.q_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,543,decode_step,20,model.layers.20.self_attn.k_proj,linear,,B,5120,5120,541,model.layers.20.self_attn.k_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,544,decode_step,20,model.layers.20.self_attn.v_proj,linear,,B,5120,5120,541,model.layers.20.self_attn.v_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,545,decode_step,20,model.layers.20.self_attn.qk,batched_matmul,B*QH,1,KV,128,542;543,,,config+architecture,"GQA QH=40, KVH=40"
models--codellama--CodeLlama-13b-Instruct-hf,546,decode_step,20,model.layers.20.self_attn.pv,batched_matmul,B*QH,1,128,KV,545;544,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--codellama--CodeLlama-13b-Instruct-hf,547,decode_step,20,model.layers.20.self_attn.o_proj,linear,,B,5120,5120,546,model.layers.20.self_attn.o_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,548,decode_step,20,model.layers.20.mlp.gate_proj,linear,,B,13824,5120,547,model.layers.20.mlp.gate_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,549,decode_step,20,model.layers.20.mlp.up_proj,linear,,B,13824,5120,547,model.layers.20.mlp.up_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,550,decode_step,20,model.layers.20.mlp.down_proj,linear,,B,5120,13824,548;549,model.layers.20.mlp.down_proj.weight,"[5120,13824]",config+architecture,SiLU(gate)*up precedes this GEMM
models--codellama--CodeLlama-13b-Instruct-hf,551,decode_step,21,model.layers.21.self_attn.q_proj,linear,,B,5120,5120,550,model.layers.21.self_attn.q_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,552,decode_step,21,model.layers.21.self_attn.k_proj,linear,,B,5120,5120,550,model.layers.21.self_attn.k_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,553,decode_step,21,model.layers.21.self_attn.v_proj,linear,,B,5120,5120,550,model.layers.21.self_attn.v_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,554,decode_step,21,model.layers.21.self_attn.qk,batched_matmul,B*QH,1,KV,128,551;552,,,config+architecture,"GQA QH=40, KVH=40"
models--codellama--CodeLlama-13b-Instruct-hf,555,decode_step,21,model.layers.21.self_attn.pv,batched_matmul,B*QH,1,128,KV,554;553,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--codellama--CodeLlama-13b-Instruct-hf,556,decode_step,21,model.layers.21.self_attn.o_proj,linear,,B,5120,5120,555,model.layers.21.self_attn.o_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,557,decode_step,21,model.layers.21.mlp.gate_proj,linear,,B,13824,5120,556,model.layers.21.mlp.gate_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,558,decode_step,21,model.layers.21.mlp.up_proj,linear,,B,13824,5120,556,model.layers.21.mlp.up_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,559,decode_step,21,model.layers.21.mlp.down_proj,linear,,B,5120,13824,557;558,model.layers.21.mlp.down_proj.weight,"[5120,13824]",config+architecture,SiLU(gate)*up precedes this GEMM
